PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top.Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,HitType,TaggedHitType,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,Zone,run_val,HandDif,loc_count_run_val,loc_count_adj_run_val,SmartRunVal,Umpire,factor,tilt
305,3/9/2021,25:04.1,2,7,"Bonds, Anthony",1000085795,Right,Great North Coyotes,"Flagger, Tim",1000037742,Left,Down South Gators,Undefined,8,Top,0,3,2,Fastball,Four-Seam,ball,Walk,Undefined,0,0,NA,94.33255,-4.512555,-2.024908,2236.432,209.7958,1:00,6.05798,1.25646,5.54131,-10.72256,21.81182,11.77808,0.93569,0.34473,84.81588,-6.613455,0.07372,0.410528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.5739,12.81351,-1.08885,50,5.65926,4.25358,-136.2386,-11.02132,-12.15037,34.56825,-8.49114,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,0f8faa70-8137-11eb-9936-256eafa01ed6,91.81459,NA,NA,9.51667,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.07,0,0.003210168,-0.005319396,0.075319396,Test Umpire,23.18154,1
306,3/9/2021,29:00.2,3,1,"Saunders, Colson",1000050721,Right,Great North Coyotes,"Flagger, Tim",1000073031,Left,Down South Gators,Undefined,8,Top,0,0,0,Slider,Curveball,whiff,Undefined,Undefined,0,0,NA,75.66473,1.590384,-0.14942,2390.153,76.42027,8:30,5.4716,2.22878,4.88126,-54.31294,-2.85051,-19.37725,2.45058,0.47265,68.57575,-8.247181,-3.56586,0.516317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.45591,-1.34917,-2.19698,50,5.5822,1.08265,-109.5937,1.12163,11.31163,22.33486,-33.78798,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,9c434210-8137-11eb-9936-256eafa01ed6,73.00251,NA,NA,7.08898,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,-0.06,0,-0.032703995,-0.041233559,-0.018766441,Test Umpire,13.7299,8.66
307,3/9/2021,29:22.0,3,2,"Saunders, Colson",1000050721,Right,Great North Coyotes,"Flagger, Tim",1000073031,Left,Down South Gators,Undefined,8,Top,0,0,1,Slider,Curveball,ball,Undefined,Undefined,0,0,NA,74.97101,2.45951,0.552017,2297.231,75.21781,8:30,5.47652,2.05997,5.14446,-54.46357,-2.64059,-16.88261,3.25508,1.17283,67.91551,-7.465279,-2.437345,0.518123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.51623,-1.50626,-2.09819,50,5.6652,-0.37321,-108.5974,2.81561,10.0309,21.44715,-33.9482,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,a941fab0-8137-11eb-9936-256eafa01ed6,72.74807,NA,NA,7.05549,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.07,0,0.017081843,0.008552279,0.061447721,Test Umpire,13.61742,8.66
308,3/9/2021,29:43.3,3,3,"Saunders, Colson",1000050721,Right,Great North Coyotes,"Flagger, Tim",1000073031,Left,Down South Gators,Undefined,8,Top,0,1,1,Slider,Slider,Sacrifice,Undefined,Sacrifice,1,0,NA,77.28165,0.3908,-0.654058,2391.982,78.71886,8:30,5.37609,2.16391,4.74759,-51.69412,-2.17583,-19.64631,1.43892,-0.09365,70.27185,-8.926611,-4.111435,0.506471,34.97445,-7.43429,-22.46091,NA,NA,NA,NA,15.27366,NA,-19.71332,0.259556,9.51414,-0.77209,-2.07956,50,5.36962,2.08789,-111.9713,-1.10824,11.88219,23.28758,-33.13831,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,b5f0e5a0-8137-11eb-9936-256eafa01ed6,74.42178,1.70316,NA,7.0098,NA,NA,NA,2.17779,1.72271,-0.10807,0f29f20f-1356-4687-8344-aaa04142ce0f,Bunt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,0,0.00129088,-0.007238684,NA,Test Umpire,13.84048,8.66
313,3/9/2021,31:18.3,5,1,"Saunders, Colson",1000050721,Right,Great North Coyotes,"Wilfred, Brian",8899464,Left,Down South Gators,Undefined,8,Top,1,0,0,ChangeUp,Changeup,strike,Undefined,Undefined,0,0,NA,79.67791,-1.314042,-2.889732,1605.674,212.0186,1:00,5.45888,2.29879,5.82054,-35.19801,9.52812,4.96725,1.30226,0.02383,72.3728,-7.8445,-1.999961,0.48134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.44095,5.74859,-2.06524,50,5.33067,5.63602,-115.4346,-3.73303,-4.58528,23.97778,-24.51372,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,ee910d40-8137-11eb-9936-256eafa01ed6,78.30729,NA,NA,7.30511,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-0.06,0,0.008139676,-0.000389888,-0.059610112,Test Umpire,15.17661,1
314,3/9/2021,31:40.4,5,2,"Saunders, Colson",1000050721,Right,Great North Coyotes,"Wilfred, Brian",8899464,Left,Down South Gators,Undefined,8,Top,1,0,1,Slider,Slider,ball,Undefined,Undefined,0,0,NA,77.18028,0.211613,0.566378,2367.27,84.11779,8:45,5.4844,2.28931,5.00443,-49.27455,-0.18008,-18.50509,1.57795,1.28187,70.17671,-8.727907,-2.707198,0.504299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.29063,0.39835,-2.32818,50,5.46526,-0.33917,-111.8599,-1.32831,11.6073,22.80486,-31.67639,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,fbbe9e10-8137-11eb-9936-256eafa01ed6,74.74231,NA,NA,7.00357,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.07,0,0.006504565,-0.002024999,0.072024999,Test Umpire,13.88773,8.66
315,3/9/2021,31:59.0,5,3,"Saunders, Colson",1000050721,Right,Great North Coyotes,"Wilfred, Brian",8899464,Left,Down South Gators,Undefined,8,Top,1,1,1,ChangeUp,Changeup,ball,Undefined,Undefined,0,0,NA,80.66749,-1.666542,-4.471417,1801.207,229.4902,1:45,5.30913,2.25509,6.48445,-35.56069,6.73839,6.27918,0.81054,-1.33532,73.99555,-8.292419,-3.335576,0.468098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.59532,4.41717,-1.94325,50,5.1762,8.92465,-116.9059,-4.40957,-6.33569,22.81161,-26.08398,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,06d20170-8138-11eb-9936-256eafa01ed6,80.52253,NA,NA,6.67194,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.07,0,0.063250772,0.054721208,0.015278792,Test Umpire,14.2533,1.66
316,3/9/2021,32:18.7,5,4,"Saunders, Colson",1000050721,Right,Great North Coyotes,"Wilfred, Brian",8899464,Left,Down South Gators,Undefined,8,Top,1,2,1,Fastball,Cutter,strike,Undefined,Undefined,0,0,NA,85.75373,-2.041196,-3.864412,2421.891,202.5814,12:45,5.50429,2.00198,5.76886,-21.44025,17.00489,6.54154,1.8129,-1.05463,78.23443,-6.069927,-2.696945,0.446264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.44461,9.63512,-1.68603,50,5.32225,8.11894,-124.1744,-5.08527,-6.91973,25.53128,-17.17334,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,128f8780-8138-11eb-9936-256eafa01ed6,84.46213,NA,NA,7.5193,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,-0.06,0,-0.000272044,-0.008801608,-0.051198392,Test Umpire,16.84944,12.66
317,3/9/2021,32:40.9,5,5,"Saunders, Colson",1000050721,Right,Great North Coyotes,"Wilfred, Brian",8899464,Left,Down South Gators,Undefined,8,Top,1,2,2,Slider,Slider,strike,Strikeout,Undefined,0,0,NA,76.53341,1.035714,0.532796,2341.578,95.55198,9:15,5.38725,2.10413,4.54555,-46.99621,3.60768,-19.36103,2.45702,0.99793,69.64476,-7.449696,-2.859562,0.511992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.55823,1.965,-2.14022,50,5.45117,-0.20367,-110.8633,0.2863,11.78776,21.50026,-29.75072,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,1fcb7030-8138-11eb-9936-256eafa01ed6,73.61918,NA,NA,6.88865,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-0.06,0,-0.016579761,-0.025109325,-0.034890675,Test Umpire,13.4546,9.33
318,3/9/2021,33:12.4,6,1,"Saunders, Colson",1000050721,Right,Great North Coyotes,"Wilfred, Brian",1000092608,Left,Down South Gators,Undefined,8,Top,2,0,0,Slider,Slider,ball,Undefined,Undefined,0,0,NA,78.62463,-1.181678,-0.507398,2457.492,95.79263,9:15,5.49198,2.32326,5.16061,-43.70132,3.48071,-17.60454,0.73778,0.37863,71.44741,-9.132993,-3.63051,0.494379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.60359,2.6211,-2.26189,50,5.34864,1.72898,-113.9169,-3.86065,11.11298,24.25326,-28.78843,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,328d8820-8138-11eb-9936-256eafa01ed6,76.24203,NA,NA,7.17722,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.07,0,0.041983583,0.033454019,0.036545981,Test Umpire,14.51765,9.33
319,3/9/2021,33:43.3,6,2,"Saunders, Colson",1000050721,Right,Great North Coyotes,"Jackson, Rudy",1000092608,Left,Down South Gators,Undefined,8,Top,2,1,0,Fastball,Four-Seam,ball,Undefined,Undefined,0,0,NA,87.97054,-3.807317,-3.483879,2452.019,189.633,12:15,5.56143,2.05313,6.23542,-17.27206,18.74371,2.97441,0.59826,-0.91675,80.264,-7.095951,-2.948072,0.431935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.56961,11.21969,-1.7946,50,5.26811,7.63482,-127.3254,-8.94968,-4.19687,27.38264,-13.84926,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,44f85850-8138-11eb-9936-256eafa01ed6,87.26425,NA,NA,7.70653,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.07,0,0.064235307,0.055705743,0.014294257,Test Umpire,17.8419,12.33
320,3/9/2021,34:01.7,6,3,"Saunders, Colson",1000050721,Right,Great North Coyotes,"Jackson, Rudy",1000092608,Left,Down South Gators,Undefined,8,Top,2,2,0,Fastball,Four-Seam,Double,Undefined,Double,0,2,NA,87.61394,-1.413661,-2.706585,2433.233,196.1104,12:30,5.48605,2.03726,6.2045,-17.54324,18.72281,5.05099,2.71757,-0.04189,79.52067,-4.782477,-1.796225,0.433433,91.14129,19.37287,32.70815,2160.015,89.42814,26.79889,64.05154,240.4354,NA,39.59122,2.481401,-3.43288,10.49197,-1.83639,50,5.37092,5.80668,-127.0926,-3.60368,-5.57059,27.96542,-15.14845,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,4ff6d420-8138-11eb-9936-256eafa01ed6,86.96262,27.39836,NA,8.09328,NA,NA,NA,1.5979,2.81752,-0.00234,0f29f20f-1356-4687-8344-aaa04142ce0f,LineDrive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.74,0,-0.032837505,-0.041367069,0.781367069,Test Umpire,18.67248,12.66
321,3/9/2021,34:53.8,7,1,"Saunders, Colson",1000050721,Right,Great North Coyotes,"Northman, Barry",1000047922,Right,Down South Gators,Undefined,8,Top,2,0,0,ChangeUp,Changeup,ball,Undefined,Undefined,0,0,NA,80.4896,-1.857863,-3.133429,1691.864,235.9784,1:45,5.39071,2.212,6.14312,-37.33486,6.02378,6.64248,0.55948,-0.13289,73.20083,-8.789658,-1.935736,0.473925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.43331,4.16044,-1.97651,50,5.22997,6.13892,-116.6305,-4.90878,-6.02192,24.77248,-26.52279,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,6efbf5d0-8138-11eb-9936-256eafa01ed6,79.53257,NA,NA,7.28878,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.07,1,0.052768074,0.04423851,0.02576149,Test Umpire,15.37959,2
322,3/9/2021,35:12.6,7,2,"Saunders, Colson",1000050721,Right,Great North Coyotes,"Northman, Barry",1000047922,Right,Down South Gators,Undefined,8,Top,2,1,0,ChangeUp,Changeup,whiff,Undefined,Undefined,0,0,NA,80.9145,-1.832322,-3.319637,1599.261,226.7669,1:30,5.30637,2.20159,6.37724,-34.30959,8.29363,7.18433,0.75811,-0.25719,73.37867,-8.256588,-2.019367,0.469778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.82193,5.37268,-1.96525,50,5.15844,6.54108,-117.2487,-4.73184,-6.60679,25.42363,-24.81267,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,7a31ae40-8138-11eb-9936-256eafa01ed6,80.2346,NA,NA,7.53583,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,-0.06,1,0.036953582,0.028424018,-0.088424018,Test Umpire,16.04126,1.66
323,3/9/2021,35:31.1,7,3,"Saunders, Colson",1000050721,Right,Great North Coyotes,"Northman, Barry",1000047922,Right,Down South Gators,Undefined,8,Top,2,1,1,Slider,Slider,strike,Undefined,Undefined,0,0,NA,76.87274,0.893006,0.253506,2356.016,85.14725,8:45,5.47935,2.28025,4.75966,-49.98404,0.17224,-19.46147,2.16087,0.89884,69.52728,-8.159747,-3.171374,0.509723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.59371,0.34543,-2.28764,50,5.52539,0.32995,-111.3072,-0.07045,11.81983,23.32171,-31.74844,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,85469840-8138-11eb-9936-256eafa01ed6,73.94694,NA,NA,7.34546,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-0.06,1,-0.015771105,-0.024300669,-0.035699331,Test Umpire,14.41069,9
324,3/9/2021,35:51.6,7,4,"Saunders, Colson",1000050721,Right,Great North Coyotes,"Northman, Barry",1000047922,Right,Down South Gators,Undefined,8,Top,2,1,2,Slider,Slider,ball,Undefined,Undefined,0,0,NA,75.56379,2.169709,-0.041046,2305.685,82.14364,8:45,5.49922,2.15591,5.10673,-51.98117,-0.82752,-19.09655,3.21267,0.52586,68.38279,-7.307911,-3.41921,0.514766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.39402,-0.51685,-2.1367,50,5.66369,0.85193,-109.4473,2.36776,11.21955,22.08635,-32.79136,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,9176b640-8138-11eb-9936-256eafa01ed6,73.22251,NA,NA,7.18099,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.07,1,-0.01060119,-0.019130754,0.089130754,Test Umpire,13.95003,8.66
325,3/9/2021,36:11.0,7,5,"Saunders, Colson",1000050721,Right,Great North Coyotes,"Northman, Barry",1000047922,Right,Down South Gators,Undefined,8,Top,2,2,2,Fastball,Four-Seam,strike,Strikeout,Undefined,0,0,NA,88.04252,-2.571375,-3.53689,2421.75,187.5256,12:15,5.51762,1.90907,6.22646,-18.7458,17.28316,2.11854,1.57694,-1.18176,79.97134,-6.142734,-3.155422,0.432013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.17075,10.10819,-1.64558,50,5.31569,7.79587,-127.5068,-6.24963,-3.54228,28.37018,-15.67936,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,9d01baa0-8138-11eb-9936-256eafa01ed6,87.24831,NA,NA,8.07117,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,-0.06,1,0.003210266,-0.005319298,-0.054680702,Test Umpire,18.68272,12.33
